"ApplicableFor","System Entry Energy, Aldbrough, D+2","System Entry Energy, Bacton-Perenco, D+1","System Entry Energy, Bacton-Shell, D+1","System Entry Energy, Bacton - BBL, D+2","System Entry Energy, Bacton Interconnector, D+2","System Entry Energy, BactonSeal, D+1","System Entry Energy, Barrow , D+2","System Entry Energy, Burton Point, D+2","System Entry Energy, Dragon, D+1","System Entry Energy, Easington-Langeled, D+1","System Entry Energy, Easington - Dimlington, D+2","System Entry Energy, GrainNTS1, D+1","System Entry Energy, GrainNTS2, D+1","System Entry Energy, HatfieldMoor, D+1","System Entry Energy, HillTop, D+2","System Entry Energy, Hole House Farm, D+2","System Entry Energy, Holford, D+2","System Entry Energy, Hornsea, D+2","System Entry Energy, Humbly Grove, D+2","System Entry Energy, Moffat Entry , D+2","System Entry Energy, Rough, D+2","System Entry Energy, South Hook, D+2","System Entry Energy, ST Fergus - Mobil, D+2","System Entry Energy, STFergus-NSMP, D+1","System Entry Energy, STFergus-Shell, D+1","System Entry Energy, Teesside-BP, D+1","System Entry Energy, Teesside-PX, D+1","System Entry Energy, Theddlethorpe, D+2","System Entry Energy, Stublach, D+2"
2017-02-25,91756889,33180417,132465863,120261434,42397237,117797222,0,7328889,0,594281970,71581722,0,0,6205778,14899439,29684711,4892445,93723216,0,4985979,17949963,93077774,242156912,570662344,290210083,67652000,64964444,78122222,43800965
2017-02-26,0,36982611,132708011,101826650,42106046,120558333,0,22992917,0,772510358,72280597,0,677,0,0,0,0,6908176,0,7309286,0,72075000,246924944,536555000,291002028,84061278,83214444,78930556,1892319
2017-02-27,64831029,84668306,134626622,118684411,77420853,117761111,0,22698944,25967440,822362019,77622539,0,87622301,7202222,0,0,131882104,69335860,34909167,93391,21824380,55119442,244033536,606654045,291051611,94282472,90988056,72055556,70383296
2017-02-28,47170642,112233056,131411756,117183495,126687973,124794444,0,22907694,24084499,824379008,71627781,999424,91155400,9285889,22848047,30837766,190468560,23536110,32902778,5514053,22001112,55047222,212569488,573906424,320558611,82380778,96481667,63430556,70992547
2017-03-01,22589511,122067222,135746553,68046731,39490009,138419444,0,22428778,36115799,819271673,70501969,0,0,9035444,0,0,181848752,62769250,16957778,6380588,22001112,173075002,223119504,609973837,317586222,86010944,95787500,66488889,76551691
2017-03-02,5096405,135831222,116331334,55938707,19666095,138883333,0,23088472,36131332,817115807,69260633,0,0,5005167,875889,0,111575048,45129166,20995556,832669,9325994,252108341,256472160,604610469,284727111,93645417,95362500,66358333,69135398
2017-03-03,18296028,140302861,131759033,60463503,6030874,147425000,0,23428500,36121597,823019284,70748606,0,0,7809611,7056942,5341942,39908692,8374950,4110556,2221276,94565028,247852783,242509808,608380000,289088222,108541250,95890000,68766667,35875047
2017-03-04,0,137894972,135526373,65126895,525478,138816667,0,22877972,0,787192635,72684306,0,0,0,0,0,0,11368811,0,637953,50743611,246511112,242348816,495940000,289021583,109035306,97674167,77247222,1459885
2017-03-05,0,132694333,102309322,65126895,3565401,137763889,0,23316333,0,822020570,74584286,0,0,0,0,0,0,22259214,0,1015576,55083417,263330553,242369504,536259531,285533417,82366250,93601389,76416667,66907
2017-03-06,60812981,144105444,137562307,49731499,348582,107891667,0,19408528,34882972,823366455,76258961,204800,0,6412861,0,0,36053904,90451413,22941667,0,139729639,245502777,220138576,534404010,281661083,106006389,93774722,76783333,51705875
2017-03-07,9018030,133461278,135861074,9637837,5055188,91302778,0,0,36044964,822048639,73605133,0,0,0,0,0,123239544,61384690,22960556,0,152011353,245311110,234717248,525835781,292914194,63563500,123200833,74913889,74999019
2017-03-08,38543689,137536417,131767057,0,275810,98122222,0,6837889,19802017,773339517,66881161,0,0,0,0,0,0,4566896,22926667,244024,153904367,247255554,212330896,440521198,322780639,100175361,89940000,69452778,49046892
2017-03-09,7824494,141546250,109104319,0,138544,145805556,0,19208361,22827177,721830161,73428942,0,0,0,0,0,0,4566896,18007222,0,110002413,260025007,217207408,397967691,337050278,104177389,89239167,70308333,38318101
2017-03-10,35278433,140363278,126487234,18257257,13401767,131350000,0,22053000,0,741435065,79960239,0,0,0,0,0,0,58566896,9918333,0,93970833,256752777,200318960,402245503,321783556,109372139,77897222,78800000,33308497
2017-03-11,17358779,140671944,125429564,2918919,4554626,168122222,0,23331694,0,821264640,75435525,0,0,0,0,0,0,17664730,0,0,0,235569441,204557616,452571406,252092861,108616083,77466389,74155556,129407
2017-03-12,0,140664361,123302935,0,8289779,184352778,0,23827139,0,821186880,79312622,0,0,0,0,0,0,15072400,0,0,13778139,233613892,200140064,439014861,261471750,102154500,60620000,73213889,50330
2017-03-13,17490275,129910972,124046321,0,2193516,185702778,0,22244500,10537276,806843130,76510767,0,0,0,0,0,0,41691946,0,0,23784417,251224993,202148880,476664566,285361556,99323944,64272222,78500000,3943386
2017-03-14,9816145,117709139,134429448,0,23014,168758333,0,23823750,27008068,648329737,75433203,0,0,0,0,0,3076551,81000049,0,6605638,0,263505554,220322416,366304740,284101139,88212667,68417500,73088889,22462499
2017-03-15,25764739,120503389,131623641,0,102025,154805556,0,22545750,36143311,687047672,80345986,0,0,0,0,0,11257,67500000,0,7188287,38759333,263202786,232715072,287387066,289320889,82186111,74536667,76794444,4102272
2017-03-16,40074564,127212528,132568559,0,388036,155205556,0,18996667,36102543,782598992,82186114,0,0,0,0,11829440,0,67500000,0,5006271,0,250141669,220242608,335337101,281006056,99419472,87505278,73702778,48568
2017-03-17,48580528,130605750,125902782,3012012,6428474,162741667,0,19101111,36123653,727460030,81307628,0,0,0,18794437,16528771,8879218,8.1e+07,0,13922279,1230898,267577786,223684672,358310000,279743694,81715833,91529722,72777778,6478692
2017-03-18,31440102,131554667,130198021,0,4413414,166461111,0,23562444,36126427,691689993,80021000,0,0,0,0,0,5343005,64125000,0,22407925,0,169147220,220357504,374670026,284692222,85418306,90998611,69411111,22867
2017-03-19,4544200,149487000,131698430,0,383579,165905556,0,21833972,36125088,699806900,79596500,0,0,0,0,0,13653,3187990,0,23161484,0,164744449,225240672,394422813,285603694,86707361,90925556,59411111,3557900
2017-03-20,19379258,138214972,132401114,0,123334,164816667,0,22876194,36119488,718189165,78385264,0,0,0,0,0,0,10125000,0,6313446,0,251119453,218708368,394137378,284714861,88456722,89697778,5.2e+07,2197939
2017-03-21,8022746,132067333,131860627,13201393,5442928,174386111,0,23511417,89006104,481745928,78808869,0,0,9255917,22020547,14652772,185539696,11533460,19653333,2198033,120753667,261174995,221946000,395880642,285619861,84562361,86973333,58272222,67682084
2017-03-22,21131723,128420306,133241280,18214695,7464497,180344444,0,23061611,67566582,806407139,81761694,0,0,9301944,0,8758052,206597664,21125633,13428056,5316515,118719500,261313883,217365184,370734688,279352361,85400361,90115556,58583333,40386453
2017-03-23,19904419,133356750,131753019,0,5706571,168794444,0,14329222,61541965,711954205,79785125,0,0,9364722,0,0,180087472,17755091,0,6303995,114678139,258399997,212512752,382013750,284332583,84596639,90388889,60100000,64038663
2017-03-24,24896446,135908139,124644623,0,8102392,165383333,0,20979667,0,688936303,83721569,0,0,8678694,18118326,0,167203264,4566896,0,1408821,136564972,255030551,142386368,362520000,286041306,84944444,94008333,58866667,65155918
2017-03-25,16621264,123725833,121560156,0,13457847,165908333,0,21964944,0,645990479,78743031,0,0,6453917,0,0,6444374,0,0,21846,36261889,233919440,138186912,355410000,263381333,87549611,90001111,46725000,5405814
2017-03-26,13008317,116385972,114865803,0,21756583,73211111,0,23579722,0,694789048,82583211,0,0,5640083,0,0,0,0,0,10438,26058139,244847226,166968656,366836068,283912000,86524278,92798333,0,5406883
2017-03-27,20791575,117635333,130483208,14095095,10646048,0,0,23642139,0,783835680,79116122,0,0,7802222,9694719,0,200157888,11579607,0,1358,7561260,280925005,181957456,353092899,284092472,83921389,91842222,0,53294932
2017-03-28,64589123,121752472,130991288,20910585,83951,0,0,22035806,15084505,651316503,74904831,802816,0,6647833,22844991,0,110541944,16812896,5808889,2638757,9937844,345924988,193157376,364600434,271197583,83915889,93411111,29716667,96824604
2017-03-29,36929544,117832861,121978353,12409409,379054,64538889,0,21320333,7521254,663784989,75887611,196608,0,0,0,0,9102,6750000,0,5888581,0,257330329,189639984,364234748,286847250,87539583,99392222,64297222,1935863
2017-03-30,12461877,107184528,132034556,29877868,6823,117197222,0,14873111,0,637679760,74244431,0,0,0,0,0,0,2,0,0,0,224061110,188875440,361282882,282451778,88412472,98182778,65022222,3394
2017-03-31,23139223,119482861,125138431,10267428,11446751,144780556,0,22996722,0,713123144,74570161,0,0,0,0,0,0,0,0,4497741,0,207769393,206887312,359035486,292157139,86143889,98913889,75983333,3802
2017-04-01,17901477,145064306,107737185,11550765,6786399,150877778,0,20884056,0,569898151,74750836,0,0,0,0,0,0,0,0,726710,27053040,318105570,201975408,380130000,321943083,61136111,122758889,77180556,34715
2017-04-02,20260898,143851639,125281563,0,1578125,56030556,0,14873111,0,533808255,74692572,0,0,0,0,0,0,0,0,3400000,29254962,318286099,199758992,370233212,318311028,61213278,125117778,76061111,2782
2017-04-03,38253593,141475611,123432914,0,2199359,54766667,0,23592139,0,605803988,76058992,0,0,0,0,0,0,15096481,0,11748019,80169750,318366665,189318816,378895972,332464778,60586528,111994444,78391667,24413528
2017-04-04,38807454,140785778,117875693,0,314036,137705556,0,23375333,36084354,528295493,76268389,0,0,7287694,2288888,0,47955060,24243126,41044442,2942404,102157804,386452772,206337008,339863038,325451028,60147444,105350000,69344444,58627551
2017-04-05,68543247,141915722,136259931,0,419336,158197222,0,23405972,36098289,517838309,79746447,0,0,9320500,0,0,83544752,23483636,43859722,1211165,117152238,321519436,216208272,344287170,325013972,55868611,120866667,62569444,111382178
2017-04-06,69925375,134746806,133557324,0,3359414,173763889,0,22770889,36114948,508353565,80195814,0,0,8770333,0,248611,112435200,14653550,43360278,7121188,110521871,353533325,224220448,356226198,336449167,65025333,126642222,67844444,72179672
2017-04-07,33431497,132169472,133581196,0,0,155147222,0,2194444,36126907,526407562,80727628,0,0,8159472,22833880,0,85019312,15493439,41990000,10726,123930712,341644457,238788672,356710000,336449167,51653694,121811111,67419444,78516721
2017-04-08,111689562,132125917,131245406,0,195582,64827778,0,22873833,21074444,318249472,77858756,0,0,6260806,22845825,0,56005976,56660519,0,10582,67463884,261886105,243276912,353340000,336449167,67615694,113118889,58619444,37710846
2017-04-09,6587700,130139611,134428609,0,8156278,121872222,0,22977472,0,309260458,76437558,0,0,0,0,0,0,8534012,0,2106534,41624918,244150001,243277744,357700755,331561472,57054111,122293889,56777778,995226
2017-04-10,29813878,129634083,117824211,0,1196,169597222,0,22567500,36124966,375358381,77087506,0,0,0,12531662,0,34201600,5339724,12866389,0,108935263,337886115,224433328,354469974,338991194,50635472,122417222,64941667,61464771
2017-04-11,23142664,131659028,99780273,0,2287247,143127778,0,22825361,13545,470899506,72787411,0,0,0,0,0,0,5339724,0,244822,83450234,351580539,216725152,352579514,346648056,67028056,118848333,51522222,50403278
2017-04-12,6255571,125788750,131179902,0,444409,136588889,0,23233472,0,505936256,79805347,0,0,8353417,0,0,0,5339724,0,0,89366194,328138902,215754272,359676094,346984722,61768417,128623889,54966667,38470173
2017-04-13,62491832,125091028,127006781,0,553885,159494444,0,23245861,0,527676961,81165769,0,0,8001750,14690828,0,93784744,27796260,0,10654,108321582,352888896,226298912,355090000,344557722,63278472,128822222,56633333,76195485
2017-04-14,0,124478583,123379258,0,73794,158272222,0,22616028,0,531842576,78402553,0,0,6456167,0,0,4400925,8349401,0,0,74857076,306666667,250230352,364160000,344557722,64463361,118934444,53355556,10514254
2017-04-15,475335,135504333,126110950,0,15613955,160416667,0,23199333,0,486402924,79472564,0,0,3127611,0,0,0,11336552,0,632384,30120111,273694441,241782336,378520000,344557722,69214556,126080000,53772222,3011647
2017-04-16,14833088,134858944,124924134,0,12877573,160419444,0,23033444,0,492713100,79836419,0,0,6190667,16975827,0,0,7821750,0,3489499,30472865,300877787,241080864,375042795,316856250,56983500,124205556,53938889,6086910
2017-04-17,85927059,125618056,107311876,0,267828,155272222,0,23726528,0,570759831,77929856,0,0,6064639,16446660,0,14659129,3730647,0,0,83445861,308783332,247883792,323142891,326017306,56536222,105776667,58144444,19984991
2017-04-18,146435687,120137222,120301408,0,1218909,156800000,0,24053139,36124260,579794037,78467100,0,0,6088667,0,0,15268978,7887889,0,680085,123659316,346788873,253760528,318433438,319962139,56187694,104905556,55944444,68848982
2017-04-19,188463031,119113667,119514789,0,7435841,157555556,0,24083861,33109493,586938993,81870497,0,0,5547222,0,0,78552176,32300000,27156389,3609907,127227107,345822221,228810032,219449418,301156472,66138111,112207222,53119444,94810450
2017-04-20,56473854,129761806,127513889,0,14496551,151068205,0,23828083,24240332,573168420,82499858,0,0,5545194,0,0,85865816,2865878,30046389,1869265,124990238,329866667,245797680,265004167,331971000,55908694,114774444,53891667,61113449
2017-04-21,65513748,126097611,123261187,0,15254463,156408333,0,22801194,16554516,456764484,79935381,0,0,5458000,0,0,26378240,13227911,17065833,737450,118056444,324127774,244896832,343280000,331971000,53150194,119297222,52405556,45740003
2017-04-22,1099016,134671028,117881860,0,14526852,161747222,0,24211611,0,411241363,81649072,0,0,5384250,0,0,0,1284908,0,2583798,133789750,277313426,243266368,349630000,331971000,62995944,111966111,50488889,45029021
2017-04-23,0,139981722,123801702,0,5133798,166516667,0,23520944,0,342650324,81903650,0,0,3963806,0,0,0,1704382,0,10625356,129213944,274883338,235259664,358996997,288731917,70037528,119187778,47536111,36938492
2017-04-24,22346665,128116361,125597937,0,162610,176033333,0,23816278,36146893,442398171,81216281,0,0,4475472,0,0,0,2866544,43246389,8502749,132780167,312911568,240747376,371442335,320424528,67709111,129392778,50316667,50860939
2017-04-25,226720308,124650778,106549669,0,226502,164277778,0,23747056,53056412,426815611,79057558,0,0,4758944,18183326,0,166379520,76200030,43012219,8082329,111337667,327786119,248620208,351215547,292576389,72827500,104362222,56008333,63845992
2017-04-26,261926895,123926167,76322971,0,0,157622222,0,22890861,93991020,573468865,80979967,0,0,3328,0,0,178781280,111159865,39995553,6398689,113093980,382363892,247456288,312242578,296379083,73959750,104945556,49502778,65533725
2017-04-27,253233482,127298972,92099664,0,1937,148425000,0,22786000,102807137,574960459,82081711,745472,0,4825750,0,0,84996552,116279790,39883889,3837929,128022083,369130554,243727040,322465616,298070722,70184389,132749444,51663889,528828
2017-04-28,133876259,141361917,93438954,2202202,106989,168469444,0,22763333,36126602,613893596,57448353,0,0,4865194,0,0,18340978,88608029,38818056,2988215,126414279,330158318,239901072,345930000,298070722,65889167,130773889,50569444,0
2017-04-29,2212275,133316667,101659175,0,126568,184041667,0,23124111,36121479,451247366,69622994,0,0,4865944,0,0,0,32648109,0,16167394,129966532,314336107,241490544,349590000,275243194,65398750,129566667,54927778,0
2017-04-30,641093,134001194,120997898,0,14759,184994444,0,23363917,0,429926987,81473236,0,0,0,0,0,0,1605763,0,17167078,123380639,285202772,230332000,349700807,292006611,64287722,127134444,55980556,0
2017-05-01,53645131,134717472,116491579,0,0,185741667,0,23061472,36125462,514036756,79767769,0,0,6454972,0,0,0,15901270,0,22323806,114034472,221877780,247540112,350542352,275266222,60215250,118770000,54141667,0
2017-05-02,128327929,134961722,120288870,7827827,0,173936111,0,22814944,52111893,414262310,77879444,0,0,1673333,11877778,0,48947204,24245488,0,3663388,132607417,268366665,245612928,344619523,268926611,61802194,122727222,55380556,0
2017-05-03,37427049,134095028,115472535,0,0,169486111,0,23268889,14009554,613278494,77870433,0,0,1344583,3478610,0,0,21666667,0,4167226,113598667,227441661,245218672,331134410,271886528,63977861,141322778,65008333,0
2017-05-04,60444044,133736083,62764410,0,0,160975000,0,21183083,0,517658151,76705475,0,0,1457111,3474443,0,0,32652641,0,11966101,119708585,252927772,248898560,317724974,268702028,59336694,138196111,60022222,0
2017-05-05,43306556,131993194,84171984,0,2116116,153394444,0,6077778,0,458157238,73451153,0,0,2990750,1801388,0,0,12564764,0,12433425,127429358,227377777,247558528,326800000,268702028,57551000,112501667,66752778,0
2017-05-06,0,129175000,2855547,0,5795253,140286111,0,18860000,0,295035445,74629100,0,0,0,13210273,0,12187876,9479166,0,8787182,119721167,262413890,215052800,313760000,268702028,67786500,121910000,55469444,0
2017-05-07,7831260,110491778,26112374,0,0,109341667,0,20465167,0,317505813,76362956,0,0,0,0,0,0,15884448,0,10835359,119466694,278030548,243390992,303531293,271984889,63222778,137958889,54883333,0
2017-05-08,10032389,102388528,71980720,0,532631,122858333,0,15040000,12042512,338060699,75431406,0,0,0,0,0,159857776,17568812,0,10033466,116413250,343800015,248047168,290521354,287404611,72655556,137164444,54216667,0
2017-05-09,0,115074333,75171018,16466467,0,136008128,0,23195111,18046741,318425880,78010058,0,0,0,12984440,0,206379248,132485361,0,4647552,116261222,399730564,227623296,320303507,287404611,69065250,134191111,57486111,0
2017-05-10,0,111190222,74672004,2882883,233105,124286111,0,22741111,12042239,284380127,77067247,0,0,0,0,0,152102720,78949075,0,4590023,113115721,365130547,235422208,306237118,264284694,58521250,123431111,60094444,0
2017-05-11,0,131236722,76447652,0,0,167008333,0,23374611,33112839,211491469,63148444,0,0,0,22852214,0,65799968,59332759,0,3663388,0,349516669,262547232,275662578,265003361,57729278,110282222,62911111,0
